	AKT	BAD	EGFR	HER2	IGF1R	KRASG12V	KRASQ61H	RAF1	phenotype	Type	Siglust	PAM50
TCGA-BH-A0E7-01A-11R-A034-07	1.24320567145862	-0.833940565240997	-1.34397873453866	1.59502646681721	1.24120225392182	-1.20124606835678	-1.20990518083813	-0.60737533010184	AKT Phenotype	tumor	-12	LumA
TCGA-BH-A0E9-01B-11R-A115-07	-0.168850379220093	-1.16234305928092	1.75845469752297	-0.365033186121637	0.147419922802685	0.296544124265836	0.177284221269259	0.78913526121657	EGFR Phenotype	tumor	-5	LumA
TCGA-BH-A0EA-01A-11R-A115-07	-1.27272286608333	-1.79683026922887	1.53178358074972	-0.0877587624459842	-0.0309589305147252	0.582785247649578	0.320531464237003	0.9897099959974	EGFR Phenotype	tumor	-5	LumA
TCGA-BH-A0EB-01A-11R-A034-07	0.761172880662818	-0.844519769066224	-0.4452830664966	-1.08683637682824	0.894500401241655	-0.498057863302802	-0.589931294477409	0.330592527097232	AKT Phenotype	tumor	-12	LumA
TCGA-BH-A0EE-01A-11R-A034-07	-1.04185428894994	1.14202936968476	-1.54789310051772	1.06130148247271	-0.27570838646368	-0.0413286208606514	0.184086442032099	-1.27307608967511	AKT Phenotype	tumor	-11	Her2
TCGA-BH-A0EI-01A-11R-A115-07	1.10061304850035	-0.99354009599082	0.040083107662465	0.628805385774398	0.935835568223237	-0.910626562525845	-0.775041168542122	0.57558814759054	AKT Phenotype	tumor	-5	LumA
TCGA-BH-A0GY-01A-11R-A056-07	-0.365090074606261	0.693474788095936	0.00483825930362072	-0.289097619082204	-0.334930130215084	0.972735078814796	0.965845242410277	0.552179791663445	EGFR Phenotype	tumor	-3	LumA
TCGA-BH-A0GZ-01A-11R-A056-07	0.766696121144147	0.185278431013177	-1.03488506466399	0.713289056061083	0.724000283380662	-0.0583049827458842	-0.108059691409048	-0.381923420368255	AKT Phenotype	tumor	0	LumA
TCGA-BH-A0H0-01A-11R-A056-07	1.23185844179857	0.661651019127153	-1.53440698995744	0.635194135767408	1.04974544750666	-1.22571114242572	-1.19559240705665	-1.61110650503267	AKT Phenotype	tumor	-10	LumB
TCGA-BH-A0H3-01A-11R-A12P-07	-0.958524274558859	-1.17481615088616	1.43384234662735	0.104873842438648	0.168489156394991	-0.0117862415207083	-0.11316991546103	1.12314513325562	EGFR Phenotype	tumor	-2	LumA
TCGA-BH-A0H5-01A-21R-A115-07	-0.408871378891124	-0.862031454143637	1.24042403044051	-0.435042113389295	0.0776294393586799	0.563612645364304	0.487371639896389	1.30736995912223	EGFR Phenotype	tumor	-2	LumA
TCGA-BH-A0H6-01A-21R-A056-07	0.505825727538356	-0.673619007573387	0.133112411387444	0.738868797157789	0.643872262106916	-0.800321704332022	-0.812207584671977	-0.189567211143783	AKT Phenotype	tumor	-5	LumA
TCGA-BH-A0H7-01A-13R-A056-07	0.967568721103858	0.220391058726756	-0.645287623274113	1.56837132153432	0.512123717828019	-0.792514561144859	-0.727650954696359	-0.458559014439522	AKT Phenotype	tumor	-3	LumA
TCGA-BH-A0H9-01A-11R-A056-07	0.847055433662055	0.291261456740086	-0.317295578558079	1.29226370453468	0.595619665992515	-0.870117227655096	-0.735836982048365	-1.12966286668592	AKT Phenotype	tumor	-3	LumA
TCGA-BH-A0HA-01A-11R-A12P-07	1.13471595913656	-0.321894868358463	-0.194537908271662	1.10335394055473	0.612938746941153	-0.470090706924561	-0.538183788844696	-0.14069138978168	AKT Phenotype	tumor	-5	LumA
TCGA-BH-A0HB-01A-11R-A056-07	0.698304827698459	1.25496203967265	-0.842827968911269	-0.444694124140846	0.567692410131778	0.399257220164322	0.290148897650305	-0.4901117824149	AKT Phenotype	tumor	-8	LumA
TCGA-BH-A0HF-01A-11R-A056-07	-0.200749711379365	-0.0815967807442278	0.734157649612674	0.607313202020723	0.195177733182781	1.6757722206217	1.29798234856263	0.771083197327366	EGFR Phenotype	tumor	-5	LumA
TCGA-BH-A0HI-01A-11R-A084-07	0.578544884231248	-1.14566885603714	0.634321034496116	-0.1172639997002	1.14372321051654	-0.838980693725031	-0.864103410236136	-0.223753243273639	AKT Phenotype	tumor	-12	LumA
TCGA-BH-A0HK-01A-11R-A056-07	0.407770387140747	-0.519866394389821	1.0893347895439	0.560972652279405	0.222216706614914	1.0338593277533	0.782772600115475	0.357966792701001	EGFR Phenotype	tumor	0	LumA
TCGA-BH-A0HO-01A-11R-A034-07	1.03294678752848	-0.752700461152788	-1.2435550012859	0.552219810464703	1.06610337903576	-0.921595895716386	-0.964690294315652	-0.785309169887159	AKT Phenotype	tumor	-12	LumA
TCGA-BH-A0HP-01A-12R-A084-07	0.55286407851455	-0.832748256562042	1.15289526806589	0.567010883411593	0.184193672188802	-0.26778884577193	-0.247911523500274	0.081820382760876	AKT Phenotype	tumor	-5	LumA
TCGA-BH-A0HQ-01A-11R-A034-07	0.360215121756243	-0.782605695017294	-0.225588268454226	1.25486844220842	0.626824602760918	-0.627680142748815	-0.606881345380466	-0.35948764433708	AKT Phenotype	tumor	-5	LumA
TCGA-BH-A0HU-01A-11R-A034-07	0.62363792577029	1.56059604298391	-1.57992947207936	0.585519812356847	0.0276242137272867	-1.07674972317006	-1.01902770662176	-1.67513478811252	AKT Phenotype	tumor	-2	LumB
TCGA-BH-A0HW-01A-11R-A034-07	1.25639371522985	-0.156418252979136	-1.67255612097833	1.29986496244861	1.36885608051347	-1.30668346339358	-1.26430896932009	-1.88840889934901	AKT Phenotype	tumor	-10	LumB
TCGA-BH-A0HX-01A-21R-A056-07	0.523134000342522	0.405234036540152	0.246795851223076	0.667185881915376	0.886834618212019	0.195266285126678	0.0480296649365075	0.130396670582033	AKT Phenotype	tumor	-10	LumA
TCGA-BH-A0HY-01A-11R-A056-07	1.18951765777192	-0.154067515553795	-0.398658405067529	1.85919991711417	-0.0695174075047936	-0.852279100538781	-0.70336586232464	-1.14542454601983	AKT Phenotype	tumor	-1	Her2
TCGA-BH-A0RX-01A-21R-A084-07	-0.452310472149246	1.53775677343083	0.564307148503396	-1.31848200603281	-1.8992129631115	1.78332709705425	1.79240536443581	1.36392929273863	EGFR Phenotype	tumor	-13	Basal
TCGA-BH-A0W3-01A-11R-A109-07	0.98385664262296	-0.165043311498317	-0.896758290445036	-0.481558098913842	1.32248425970038	-1.21007976808372	-1.18197768059915	-1.33823574080245	AKT Phenotype	tumor	-12	LumB
TCGA-BH-A0W4-01A-11R-A109-07	-0.159321656888414	-0.758266065785126	0.979792143747107	1.24411634728166	0.673344249609967	-0.251255664070216	-0.389877576790085	0.185840858844565	AKT Phenotype	tumor	-5	LumA
TCGA-BH-A0W5-01A-11R-A109-07	-0.0677228233049204	-0.802019549736145	0.963003469545354	0.742629062481797	0.247954586781965	0.336710234209232	0.245366482127627	1.13926673213654	EGFR Phenotype	tumor	-5	LumA
TCGA-BH-A0W7-01A-11R-A115-07	0.129838290495712	0.0225270436930164	0.706435270344828	-0.517282345398171	0.440194598473507	0.0921887251731353	-0.00907873598287125	0.482324612351398	EGFR Phenotype	tumor	-4	LumA
TCGA-BH-A0WA-01A-11R-A109-07	-0.472025656744703	1.31044988039917	0.737332799964979	-0.0063173992966299	-1.54404883384606	2.12381393094361	2.21706630381755	1.34001330744789	EGFR Phenotype	tumor	-13	Basal
TCGA-BH-A18F-01A-11R-A12D-07	-0.551372525016617	-0.166246019816103	1.53581832965488	0.519963864281839	-0.0765027574149622	0.164880635630153	0.158315361461974	0.771591197811279	EGFR Phenotype	tumor	-4	LumB
TCGA-BH-A18G-01A-11R-A12D-07	-0.349181951497853	0.616732243929774	-1.22712294485921	-2.00217696113279	-1.8988062304393	1.3835501487421	1.39436043785864	-0.476381027188622	EGFR Phenotype	tumor	-13	Basal
TCGA-BH-A18H-01A-11R-A12D-07	-1.02101650330946	0.0229956717854442	0.15912193506669	-1.09146570413603	0.94455150263048	-0.126585609401894	-0.227710452867212	0.657146817898822	EGFR Phenotype	tumor	-2	LumA
TCGA-BH-A18I-01A-11R-A12D-07	-0.713460589668619	-0.357550192302729	0.890298791187495	-0.0723212082851898	0.393366340024649	-0.0973122369253238	-0.123662648650306	1.21549029584718	EGFR Phenotype	tumor	-5	LumA
TCGA-BH-A18J-01A-11R-A12D-07	0.508704584520979	0.00386003894668335	-0.473579014323712	-0.281461400985656	0.461838556681023	-0.582337216627777	-0.630789492049677	-0.0523627276665184	AKT Phenotype	tumor	-1	LumB
TCGA-BH-A18K-01A-11R-A12D-07	-0.347283058695917	0.423462476621388	-0.335466731062189	-1.01833498398897	0.219144936130547	-0.471857935654426	-0.515873355425965	-0.188401226260643	EGFR Phenotype	tumor	-13	Basal
TCGA-BH-A18L-01A-32R-A12D-07	1.32892797458128	0.740064922233075	-1.29525094637809	1.37371868212157	1.23878824765659	-1.11184130307809	-1.14597719872221	-1.64770920526083	AKT Phenotype	tumor	-10	LumB
TCGA-BH-A18M-01A-11R-A12D-07	-0.324963538596715	-0.524930004670831	1.44281139060951	1.17280426674469	0.489118751420757	-0.324679620879622	-0.399785352637436	0.416278674687715	AKT Phenotype	tumor	-5	LumA
TCGA-BH-A18N-01A-11R-A12D-07	1.15537255696176	-0.832090227075067	-1.30437881582269	0.167215602865905	1.20361202812775	-1.28044540353997	-1.23090984846135	-0.626100578529099	AKT Phenotype	tumor	-12	LumA
TCGA-BH-A18P-01A-11R-A12D-07	0.502724183191768	-0.494560351233251	-0.112058970811566	0.494167049325917	0.274181200669718	-0.608664481597307	-0.477451366033736	0.0825408969779644	AKT Phenotype	tumor	-1	Her2
TCGA-BH-A18Q-01A-12R-A12D-07	-0.401250912089654	0.704637714456682	1.05881031049968	-0.560045063278523	-1.30535930021123	1.45042544596903	1.78094334282423	1.16535895881019	EGFR Phenotype	tumor	-13	Basal
TCGA-BH-A18R-01A-11R-A12D-07	0.00980057506180394	1.22507309016462	0.330936037714499	1.31546059457261	-0.0605660086744928	-0.418541878412055	-0.201530048242137	-0.465437851084678	AKT Phenotype	tumor	-2	Her2
TCGA-BH-A18S-01A-11R-A12D-07	1.05205857654353	-1.02542649709988	-0.985148234782381	1.41414915044503	1.37026300182876	-1.13157610105896	-1.19957579287704	-1.36079628825892	AKT Phenotype	tumor	-12	LumA
TCGA-BH-A18T-01A-11R-A12D-07	-0.894472018429186	2.30797628894092	-0.838173208696361	-1.01091029992178	-1.91197508328703	1.42933423208698	1.45683700139455	-0.460309000500718	EGFR Phenotype	tumor	0	LumA
TCGA-BH-A18U-01A-21R-A12D-07	0.640568860774771	0.780316805434203	0.135421779223	-0.356131093390105	0.28878528854329	-0.928222484071152	-0.851851149503166	-0.597009692155884	AKT Phenotype	tumor	-2	LumB
TCGA-BH-A18V-01A-11R-A12D-07	-1.69056676446759	1.42488813241512	0.39643617756321	-0.546509970397848	-2.02307886054	1.58344301182418	2.0398550581868	1.57185593986202	EGFR Phenotype	tumor	-13	Basal
TCGA-BH-A1EO-01A-11R-A137-07	-0.158066600532513	-0.686222829127238	0.227390186523349	0.413531665581702	0.0421400916346965	-0.605629632812888	-0.617272317506494	1.36079025876996	AKT Phenotype	tumor	-5	LumA
TCGA-BH-A1ES-01A-11R-A137-07	1.17999187576701	0.0466870718835212	0.718440975398745	1.62723315177961	0.689077236018386	-0.684923189584264	-0.630615419209676	0.353108169000707	AKT Phenotype	tumor	-9	LumA
TCGA-BH-A1ET-01A-11R-A137-07	0.465084361344305	-1.65014605354779	0.657208042415091	0.34425006906515	1.12045381968039	-0.888851315426858	-1.00830630339342	-0.145952710562553	AKT Phenotype	tumor	-12	LumA
TCGA-BH-A1EU-01A-11R-A137-07	-1.79867690169491	-1.7024355592488	1.65846290823985	-1.19888954178523	0.440211420829835	0.300315548649551	0.0245154776375102	1.69711844808696	EGFR Phenotype	tumor	-5	LumA
TCGA-BH-A1EV-01A-11R-A137-07	1.12760961115846	-0.425146551507188	-0.470915904059359	1.46324271816122	0.626031878638449	-0.518853510692888	-0.55081780204709	-0.378255922975532	AKT Phenotype	tumor	-1	Her2
TCGA-BH-A1EW-01A-11R-A137-07	-1.21031111378687	-0.0277828222667187	0.67001345216521	-0.952095341904109	0.176686590140554	-0.238961163663911	-0.311139639615248	0.850249890879743	EGFR Phenotype	tumor	-3	LumB
TCGA-BH-A1F0-01A-11R-A137-07	-2.24597814743546	0.428374390957476	1.42888554507285	-1.72038189991807	-1.9723350127991	2.24929130633287	2.05250127828998	1.87960532561271	EGFR Phenotype	tumor	-13	Basal
TCGA-C8-A12K-01A-21R-A115-07	-1.83120362762901	2.00451227751235	-0.540363965233585	-1.47809694283261	-1.88562977895227	0.942998557710731	1.24740517815976	1.02607865751657	EGFR Phenotype	tumor	-13	Basal
TCGA-C8-A12L-01A-11R-A115-07	-1.65137379254544	0.960984476952027	0.612060848124829	-0.0314374614896151	-0.989216055397395	0.699979371029719	0.746057385567849	0.475805020130211	EGFR Phenotype	tumor	-11	Her2
TCGA-C8-A12M-01A-11R-A115-07	1.07054308757721	-0.246729581720734	-1.45053073268165	1.61468064036728	1.34219286614565	-1.30340316606619	-1.24458898485775	-1.06613954801031	AKT Phenotype	tumor	-10	LumB
TCGA-C8-A12N-01A-11R-A115-07	0.659897808016106	-0.599122807924232	-0.136991385839825	-0.192554336455049	0.392909102925357	-0.635078040024032	-0.761803288184128	-0.0433784033236269	AKT Phenotype	tumor	-12	LumA
TCGA-C8-A12O-01A-11R-A115-07	0.15603197439157	0.25629067955945	0.244618162430123	-0.300622125243061	0.261464201617819	-0.284451906162254	-0.354248743211748	0.719872113493586	EGFR Phenotype	tumor	-2	LumA
TCGA-C8-A12P-01A-11R-A115-07	0.868531878126747	0.766162874455886	-0.741165426198811	0.494223275306999	-0.683815657741557	0.108711831054494	0.103239433502588	0.305637089195905	AKT Phenotype	tumor	-11	Her2
TCGA-C8-A12Q-01A-11R-A115-07	0.611466126751803	-0.441078852266944	0.294419281903226	1.56020401339966	-0.0717926806977162	-0.13929155408095	-0.172312707620369	0.582990180910351	AKT Phenotype	tumor	-11	Her2
TCGA-C8-A12T-01A-11R-A115-07	0.360699341054251	0.888936581183849	-0.755704015902934	1.33203206443319	-0.125335659446006	-0.497642439373345	-0.387583015140606	-0.281322912351576	AKT Phenotype	tumor	-2	Her2
TCGA-C8-A12U-01A-11R-A115-07	0.985797576721547	1.75886159311953	-1.65135869015968	-0.879933626409776	1.09243566406966	-1.05706460268645	-0.854142752574696	-1.6590215828667	AKT Phenotype	tumor	-2	LumB
TCGA-C8-A12V-01A-11R-A115-07	-1.61999542756555	0.94806501644666	0.717810455289212	-1.69784363827613	-1.53102939848972	1.47060771951216	1.62085665992752	1.72010702355667	EGFR Phenotype	tumor	-13	Basal
TCGA-C8-A12W-01A-11R-A115-07	0.772476228737308	0.641259377568644	-0.320435011595367	0.937010137365974	0.543960992886804	-0.795894572064645	-0.621974434873506	0.139853233627666	AKT Phenotype	tumor	-2	LumB
TCGA-C8-A12X-01A-11R-A115-07	1.20850366200643	-0.178557759312635	-1.36579573551804	-1.82355516438213	0.676921848885557	-1.12775565790666	-1.04804806940292	-1.3123303060686	AKT Phenotype	tumor	-10	LumB
TCGA-C8-A12Y-01A-11R-A12D-07	0.285712989785036	0.451806358817544	-0.67216770727151	-0.23677732150585	0.115038893000768	-0.774782009916413	-0.806947886031569	-1.27634109133974	AKT Phenotype	tumor	0	LumA
TCGA-C8-A12Z-01A-11R-A115-07	0.792430592993703	-0.191504115591045	-0.806780166321056	1.79508437653095	0.376559113730161	-0.154571954663542	-0.196398752622517	-0.924406023271519	AKT Phenotype	tumor	-11	Her2
TCGA-C8-A130-01A-31R-A115-07	0.938882152908735	1.2489087289276	-0.754551896163815	-0.272944942488044	-0.40609644182054	-0.579960153255936	-0.534196717713368	-0.194271804138555	AKT Phenotype	tumor	-2	Her2
TCGA-C8-A131-01A-11R-A115-07	-2.09728593859463	0.62734897747416	1.07587765302081	-0.209365702580854	-1.42441968589811	0.830299341593842	0.938639801195857	0.442200572948551	EGFR Phenotype	tumor	-13	Basal
TCGA-C8-A132-01A-31R-A115-07	-0.840401853243285	-0.564134070188839	1.62429912311782	1.2862420317564	-0.272863913919818	0.414482950164205	0.594737050292153	1.36068047428674	EGFR Phenotype	tumor	-2	LumA
TCGA-C8-A133-01A-32R-A12D-07	1.48920683260098	-0.67186423073342	-1.75008886415448	1.53700974749166	1.36607926350439	-1.30953149438543	-1.26266468613441	-2.00034778313109	AKT Phenotype	tumor	-12	LumA
TCGA-C8-A134-01A-11R-A115-07	-0.243723869085916	2.02042848316383	0.470916524039728	-0.524538074060341	-1.82366553161458	1.3535801453498	1.57850974798589	0.805214461580383	EGFR Phenotype	tumor	-13	Basal
TCGA-C8-A135-01A-11R-A115-07	-0.0113657207579021	0.82375605627743	0.759158856315698	1.41929512567083	-0.592818687014038	-0.229946555213506	-0.0686527316557834	0.149544463128284	EGFR Phenotype	tumor	-11	Her2
TCGA-C8-A137-01A-11R-A115-07	1.12181904493464	1.13287978276148	-0.343791449333894	1.89976952075682	-0.339292156377211	-0.76916754453749	-0.64164819985565	-0.767040150665773	AKT Phenotype	tumor	-11	Her2
TCGA-C8-A138-01A-11R-A115-07	0.734078592460631	0.133216843220029	-0.162310018954392	-1.39025022901166	0.137456029568304	-0.124288139164155	0.0428371761859418	0.288756225614099	EGFR Phenotype	tumor	-2	Her2
TCGA-C8-A1HF-01A-11R-A137-07	0.474069367217349	1.46098853206352	0.230110165622529	0.194622321533934	-0.390580681606533	-0.36091766933416	-0.0983554930231903	0.0482607977032437	EGFR Phenotype	tumor	-11	Her2
TCGA-C8-A1HG-01A-11R-A137-07	1.19491910834705	1.47489659809695	-1.0687746047733	-0.174263708784623	0.132801339982954	-0.982040165152906	-0.867508231751492	-0.80705026009299	AKT Phenotype	tumor	-2	LumB
TCGA-C8-A1HI-01A-11R-A137-07	0.82075580288651	-0.42640253319148	0.330291298426844	0.960380478630093	1.06316340048712	-0.533497232465309	-0.498434209533333	-0.616706296571782	AKT Phenotype	tumor	-5	LumA
TCGA-C8-A1HL-01A-11R-A137-07	1.25682660494158	0.501344497679117	-0.444309509699582	1.42417943563957	0.851882924652025	-0.861310492928238	-0.853015416328113	-0.151110097926632	AKT Phenotype	tumor	-2	LumB
TCGA-C8-A1HM-01A-12R-A137-07	0.664763048030052	1.11611068056041	-0.937229246077649	-1.06638843219078	0.847967156041056	-0.742715070447158	-0.710754534474379	-0.252867210169345	AKT Phenotype	tumor	-2	LumB
TCGA-C8-A1HN-01A-11R-A137-07	0.990047552325516	1.14926480124767	-1.41674256231421	0.797018194938032	1.01981238249075	-0.934801152837737	-1.00000734099736	-0.964652117815115	AKT Phenotype	tumor	-10	LumB
TCGA-D8-A13Y-01A-11R-A115-07	1.29681573546987	1.48414693715379	-1.29437112193059	0.633074807548712	0.272173026746264	0.21229800360792	0.221998807150106	0.116301937174263	AKT Phenotype	tumor	-2	LumB
TCGA-D8-A13Z-01A-11R-A115-07	-0.520148363840535	0.777655894725414	0.576446324767796	-0.546743579097269	-0.641369314911876	1.24524392315446	1.18797966842329	1.55449451105986	EGFR Phenotype	tumor	-13	Her2
TCGA-D8-A140-01A-11R-A115-07	0.41582220525514	-0.655858713452276	-0.751225368677553	-1.16358564517487	1.2392834816882	-0.718866843167508	-0.751129864088964	-0.156351397953219	AKT Phenotype	tumor	-10	LumB
TCGA-D8-A141-01A-11R-A115-07	-0.449155675217868	-0.689320799527394	1.50175243234856	-0.994137435143177	-0.0489269180749336	-0.0510712843133318	-0.0389216535248643	1.42686686518129	EGFR Phenotype	tumor	-5	LumA
TCGA-D8-A142-01A-11R-A115-07	-0.754774211273516	0.393244771459654	0.508425806055731	0.0156085230369404	-1.70360497222785	1.52166982548556	1.58694311909464	1.19018086842702	EGFR Phenotype	tumor	-13	Basal
TCGA-D8-A143-01A-11R-A115-07	-0.597571443716785	1.85747721370393	0.624091576568942	-0.636259441771656	-1.53166593583151	0.576129940283447	0.754694603435084	0.466423806344199	EGFR Phenotype	tumor	-13	Basal
TCGA-D8-A145-01A-11R-A115-07	-0.465767739848597	-1.07784065878366	1.6271768248069	-0.808511355929451	0.590574079837227	0.116704763014282	0.0731400566850123	0.848743845332261	EGFR Phenotype	tumor	-5	LumA
TCGA-D8-A147-01A-11R-A115-07	-0.714216646518541	1.18444207974892	0.430936803592341	-0.607577193739707	-1.97776146860796	2.21431070856526	2.16517445499532	1.41653167883813	EGFR Phenotype	tumor	-13	Basal
TCGA-E2-A105-01A-11R-A10J-07	1.06302211217008	0.628336893598087	-0.914438865548615	0.371100293483812	0.975391028530671	-0.968453928985843	-0.908435022588579	-1.35726873479371	AKT Phenotype	tumor	-10	LumA
TCGA-E2-A106-01A-11R-A10J-07	1.33520973665902	-0.768036769785804	-0.825340089273642	1.02524038329526	1.38949618898325	-0.799827057559733	-1.02971657655966	-1.49869554047137	AKT Phenotype	tumor	0	LumA
TCGA-E2-A107-01A-11R-A10J-07	1.08869111108942	0.605537235494298	-0.642540804983874	0.884537621442707	0.330868222899383	-0.942070590224579	-0.796078133359786	-1.4845526798708	AKT Phenotype	tumor	0	LumB
TCGA-E2-A108-01A-13R-A10J-07	-1.88274164212653	-0.523407548012181	1.63984070449932	-1.14256979273366	-0.946958072151565	0.993279855818148	0.896938560157108	1.82669260005538	EGFR Phenotype	tumor	-5	Normal
TCGA-E2-A109-01A-11R-A10J-07	1.14661275696041	1.00904511911867	-0.652567361935258	1.22951878275477	0.703321150630579	-1.03880781646432	-0.979797940602441	-0.67367649586285	AKT Phenotype	tumor	-10	LumB
TCGA-E2-A10A-01A-21R-A115-07	0.647871441446893	-0.407520136965341	-0.440624950398103	-1.19225724619936	1.1563689938059	-1.00138586106694	-1.07613382036118	-0.300146732692116	AKT Phenotype	tumor	0	LumB
TCGA-E2-A10B-01A-11R-A10J-07	0.806378932482559	-0.0921510804083544	0.068321438276954	0.145435225688618	0.878720534142683	-0.730418539285571	-0.722140131074276	-0.0252622382775346	AKT Phenotype	tumor	-12	LumA
TCGA-E2-A10C-01A-21R-A10J-07	0.611331186017029	0.584892041909511	-1.147300110484	-0.393253022956873	0.441406955023094	-0.68604301664833	-0.60505571464691	-1.1415155401356	AKT Phenotype	tumor	-2	LumB
TCGA-E2-A10E-01A-21R-A10J-07	0.335480741471873	-0.929932696693941	0.204785155541375	0.497602966547277	0.853976592607141	-0.686529906792957	-0.708060727117777	-0.447668999340598	AKT Phenotype	tumor	-12	LumA
TCGA-E2-A10F-01A-11R-A10J-07	-0.0878004290212306	-0.386697379009927	0.768684181330035	-0.775372681595106	0.000344994034187821	-0.160000362321444	-0.271496901120045	0.875641951781897	EGFR Phenotype	tumor	-5	LumA
TCGA-E2-A14N-01A-31R-A137-07	-2.22747818624594	2.33181901549935	-0.551831212463355	-0.187792010906125	-1.9779784968044	1.19148076843671	1.17128323995486	-0.386365686603463	EGFR Phenotype	tumor	-13	Basal
TCGA-E2-A14O-01A-31R-A115-07	1.19294304334004	0.441723963041959	-1.67687956252651	1.23816674872437	1.27324862231476	-1.25631461283865	-1.19057817078301	-1.95577062814719	AKT Phenotype	tumor	0	LumB
TCGA-E2-A14P-01A-31R-A12D-07	-0.560997070571264	1.082642493484	-0.155808774387181	1.75528847737639	-0.699243891642791	-0.0121890989337917	0.0463090526531429	-0.772660672441648	AKT Phenotype	tumor	-11	Her2
TCGA-E2-A14Q-01A-11R-A12D-07	0.0453086269189582	-0.471536055523625	1.37337075019196	1.08784197491027	0.973923138782055	-0.306431702158961	-0.201458101676376	-0.431734113437719	AKT Phenotype	tumor	0	LumA
TCGA-E2-A14R-01A-11R-A115-07	0.206717099758917	1.89379261732393	-0.989649664203401	-0.126305274778346	-1.90199901504504	1.5191341098445	1.73528217062668	0.0305785670100459	EGFR Phenotype	tumor	-13	Basal
TCGA-E2-A14S-01A-11R-A12D-07	1.10794492078217	0.311004941259054	-1.31412666112756	-0.598174183761521	0.765520473866992	-1.16696147006085	-1.15262487252171	-0.762386037924263	AKT Phenotype	tumor	-10	LumB
TCGA-E2-A14T-01A-11R-A115-07	0.788636334954857	-0.00704824045180708	-1.31681894630946	1.07927930256889	1.12416423450388	-0.884220390435513	-0.878316355990335	-1.33044161891453	AKT Phenotype	tumor	0	LumA
TCGA-E2-A14V-01A-11R-A12D-07	0.297022545216034	0.764057051228557	-0.235039248042788	1.42885511787338	0.582971439482844	-0.563123523704907	-0.409440236472143	-0.847165515000021	AKT Phenotype	tumor	-1	Her2
TCGA-E2-A14W-01A-11R-A12D-07	1.17486322631079	1.23631078758548	-1.48473982617097	0.620344650064494	1.12641291619506	-1.17875434272997	-1.1820790395614	-1.86215200976884	AKT Phenotype	tumor	0	LumB
TCGA-E2-A14X-01A-11R-A115-07	0.362226474819946	0.512438190742361	0.235061141646713	0.560981121917405	-1.39513191496466	2.23994328762267	2.18425661505766	1.28965100726247	EGFR Phenotype	tumor	-13	Basal
TCGA-E2-A14Y-01A-21R-A12D-07	-1.46132529221	1.63822247083842	-0.466563323043112	-0.18314996738448	-1.9716332855577	2.35188065088881	2.25317280755266	0.0454152961817516	EGFR Phenotype	tumor	-13	Basal
TCGA-E2-A14Z-01A-11R-A115-07	-0.414602795334691	0.317286872833824	0.359097632033095	-1.0314975209607	-0.152378503178195	-0.154975774833928	-0.0995230615030804	0.339889468944726	EGFR Phenotype	tumor	0	LumA
TCGA-E2-A150-01A-11R-A12D-07	-1.17266707788458	0.717942367130634	0.0683062304523754	-1.56986099825678	-1.5746272153593	0.819810892033743	0.938991761301795	1.23781948139833	EGFR Phenotype	tumor	-13	Basal
TCGA-E2-A152-01A-11R-A12D-07	0.854349098237819	-0.30285670284533	0.308694533216296	1.50451453521098	0.370538249318637	-0.344652753913278	-0.248660165458379	0.761075394337962	AKT Phenotype	tumor	-1	Her2
TCGA-E2-A153-01A-12R-A12D-07	-0.0260961995733646	-1.30417694739521	0.944653923468856	-0.495019208260359	0.0219177140643045	-0.109101851031265	-0.241140814174891	0.74542321917303	EGFR Phenotype	tumor	-12	LumA
TCGA-E2-A154-01A-11R-A115-07	0.92123441090152	-0.0771157079445732	-0.55553579284029	0.863299479801619	0.776752958811922	-0.742339906923291	-0.885754106595229	-0.679453425093227	AKT Phenotype	tumor	-12	LumA
TCGA-E2-A155-01A-11R-A12D-07	0.802229072730511	-0.185048219867237	-1.50046686344796	1.7162577989637	1.29398889160966	-1.24443699414007	-1.19771669922506	-1.60637313047633	AKT Phenotype	tumor	-10	LumB
TCGA-E2-A156-01A-11R-A12D-07	1.03348792344717	-0.744829511626124	-1.19529829725369	1.11801491214944	1.30815267307879	-1.192498346365	-1.21058137821548	-1.31293769177193	AKT Phenotype	tumor	-12	LumA
TCGA-E2-A158-01A-11R-A12D-07	1.24636865664175	0.863417115629868	0.49217953244746	-0.702105069336688	-1.77353287747456	2.29271848184442	2.18576115892574	-0.5657011015795	EGFR Phenotype	tumor	-13	Basal
TCGA-E2-A159-01A-11R-A115-07	-0.510913785843588	0.753630232752386	0.405142800901822	-1.70879461685679	-1.19373036881743	2.37688746888183	2.24850982309698	1.61799362795599	EGFR Phenotype	tumor	-13	Basal
TCGA-E2-A15A-01A-11R-A12D-07	0.908570559984606	0.430839114372203	-0.0882376092755853	-0.0844350009140552	0.77682293802106	-0.981836384122348	-0.818418613683	-0.184774887685398	AKT Phenotype	tumor	-2	LumB
TCGA-E2-A15A-06A-11R-A12D-07	0.797171760316117	0.619936387072465	-0.059084414377428	-0.577839325956367	0.479348186398679	-0.667380274259851	-0.682854107805929	-0.212881977644662	AKT Phenotype	metastatic	-2	LumB
TCGA-E2-A15C-01A-31R-A12D-07	-0.168056652276605	-1.35237617331049	0.710031391084985	0.141329064298986	0.863028690219328	-0.479709973734763	-0.512450741863915	-0.0355706249992952	AKT Phenotype	tumor	-5	LumA
